step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
5,PAYMENT,8923.262286145835,C2993151241,375711.65876565134,10990.907404811456,M2764411208,65905.18674872958,447027.3026019433,1
4,PAYMENT,12181.082616503205,C3839577591,470667.19639345084,401348.70266801084,M1078905640,443294.7980844732,468171.3766991139,1
8,CASH_OUT,12663.020306530576,C3801329525,338308.6167762532,394017.574787511,M6456849484,375839.88351571164,403685.4698962447,1
6,TRANSFER,11874.773529895878,C6373348142,181701.9659997135,148607.05692254798,M4237463010,211434.20452954352,317796.7410040936,1
6,CASH_OUT,14082.412084401774,C3793555189,469090.5862623612,67813.3080036567,M6682546956,258575.1811419386,151860.47679559432,1
8,CASH_OUT,4824.926020658645,C5818985144,137783.38815458925,72814.32335271171,M8128630535,184999.44297998873,491472.4608101106,1
7,TRANSFER,10296.039173161234,C5281692495,166086.26103086627,348715.80861859623,M1588334174,370389.9335803362,137068.08359596916,0
8,DEBIT,2174.0735758861188,C6082889375,350404.2090008702,321403.29554308683,M3950069149,392093.58961603977,101328.46099521553,1
2,PAYMENT,7751.775420131769,C7846787160,382658.14976269315,391372.8371256934,M9217559700,381642.59510157956,221077.0568932914,0
9,DEBIT,9804.574665563161,C7061807627,464701.7419245769,468740.58619955234,M7699527857,361305.8624172248,28420.285356194232,0
1,PAYMENT,13079.262764954903,C3674614793,102401.20452810475,345963.681633296,M5127971521,102252.16934639792,489247.2323358954,1
8,CASH_OUT,19015.56794646545,C8911397039,398999.01760961197,77925.76827572173,M7989614978,168984.9896202394,294216.7782082124,0
4,PAYMENT,12052.956224312282,C3889856434,369273.0266984817,121721.30838270533,M4029268977,234922.71749183745,278476.04583208764,1
4,CASH_OUT,14897.51893191354,C7003866817,31897.278126798934,421096.8654365573,M6598473681,165396.4957138278,327898.13994985993,1
5,DEBIT,10174.694583954535,C4461653006,193611.57060510348,104653.03791710429,M6778208394,377470.1000791645,248511.82388860334,1
8,CASH_OUT,12718.670224388992,C1106017638,141382.7285300493,36261.15847724071,M5256555280,164676.76212497734,16031.75854727079,1
5,DEBIT,1511.5511010620912,C7643010157,152245.2121770152,351640.02702112525,M5732850167,69116.04339266858,306155.6444201984,0
8,TRANSFER,5162.392458752755,C8901968228,491473.4397773504,201263.177745071,M2737937174,199520.22602415204,358086.9384782153,0
1,TRANSFER,7300.87655478226,C5842514135,321388.70673996396,460020.0262729518,M1396622337,489957.2163911902,208374.53031202656,1
9,TRANSFER,9502.61776462962,C8731827361,358838.07889674976,325127.5355468308,M9832529025,112940.70646678795,378647.78603559645,0
6,CASH_OUT,1008.4100354974363,C8665527422,488308.81865750457,45209.48889583037,M3889890381,306079.32947161456,113500.64966921031,0
3,TRANSFER,2886.479541311022,C2322361951,188600.89122881935,473928.2836268304,M2712925411,216486.52491985314,110638.29553309201,0
8,PAYMENT,5608.604725046985,C4597167532,400920.084226403,129278.63182012294,M7019575935,35512.28382466332,80708.49384378697,1
9,DEBIT,19433.500548930908,C7791182629,217265.4816522477,168606.24520314287,M8744957317,243938.30299902975,185997.37989458092,0
6,DEBIT,6693.80544135071,C9940692879,434766.8359074899,201130.20684177103,M8399985643,351082.16432415624,423506.0176945418,0
7,PAYMENT,9692.617056430443,C7194917094,90328.77065565159,25612.148202156626,M1885609705,256609.98791390937,413956.03107453213,0
1,CASH_OUT,4002.3444834940196,C9772341453,473843.0885321398,248257.71111530243,M6368081174,436053.03187329054,191412.1039817519,1
5,CASH_OUT,12254.523414407788,C8235414411,109385.85420543984,61659.24553764612,M2951729000,144468.50832879133,294559.3679901183,0
5,DEBIT,5685.595988767888,C4596017238,163110.25349046575,200485.16334417587,M6212231841,43124.58565198246,360408.1582374578,0
4,TRANSFER,4219.152310924693,C5842015036,378096.11705339025,175354.89399604214,M1045837139,468282.80582900305,120603.38731401149,1
6,CASH_OUT,10379.795306074984,C2978561845,196877.57078270335,386420.0417132517,M4335288956,189098.1747641095,84070.54294737354,0
7,CASH_OUT,209.56540329237436,C6661892356,304105.6883832233,401585.25581636553,M5550432650,288202.7757268167,486047.9966061555,1
9,PAYMENT,252.51424971958403,C4840839450,222286.75053471426,76706.44119454401,M6919353074,396001.56306509796,308778.6566048092,1
1,PAYMENT,4459.46930112697,C1058557684,371184.96854489093,183275.5936896131,M8704723192,162156.8319377903,490707.86091683194,1
6,TRANSFER,830.7551137663407,C3380943835,114165.62618430542,186676.58051591585,M4755581912,358082.2690888056,168877.99356611454,1
7,CASH_OUT,2249.7125072007584,C5690528445,29228.993618438504,75705.22196804252,M8633034114,67709.42490891402,351515.84998706577,1
3,CASH_OUT,6843.326921841157,C3375597852,149964.69873653312,399226.75252559525,M6450537815,145646.87360275263,111301.81827061885,1
8,PAYMENT,16071.455023638277,C8783589374,237154.33243421512,353614.1641677116,M7586239898,72355.31806825995,130600.08563695647,0
5,CASH_OUT,11483.768003049086,C2649450590,84010.02609633928,95190.89314851737,M2962537408,405615.2792006789,255951.060634812,1
9,DEBIT,10302.087746532687,C8156565953,177398.64482819434,183360.95429689952,M9108294169,111324.61761339268,159809.0627540356,0
5,PAYMENT,5940.427581841621,C5247016260,199991.50914678426,52902.51242825711,M8755821284,358701.7777026051,83810.78192029223,0
9,TRANSFER,18641.899016713047,C2674606663,28695.921844136774,314103.298546522,M1484459090,471649.19862282625,131440.350994663,1
4,PAYMENT,8000.599320620114,C9937992799,291653.6240921023,60685.96227430984,M4031742008,263886.1045344385,17874.19723293232,0
9,CASH_OUT,1833.1460592358526,C1376453173,442171.71398564376,492967.0843124589,M4323448923,270014.59613034385,352211.8107387433,0
5,TRANSFER,12379.623670744246,C5577626639,75871.4564765262,390341.03734393115,M2539155378,230516.78404890603,246058.3285429308,0
9,PAYMENT,2365.384030184368,C7287034306,298904.006700757,195119.27479199754,M6081797767,162945.07169682137,47121.53320226281,1
3,DEBIT,6969.940541753673,C2374506878,332369.60245542316,289281.9661396772,M2407766613,237827.51546245857,85846.99656424561,0
4,DEBIT,10197.497580484396,C7341352884,209667.34020964417,455670.90810820437,M6998899374,301403.7661333797,51267.26905632201,0
9,PAYMENT,17497.028241235,C3100392641,350548.793682135,277049.64019791305,M1657708983,492995.78608532966,306296.4041379382,1
6,DEBIT,9921.576948768361,C4691766611,205365.77174550603,87249.2431989776,M1042291777,468882.2796591121,47105.181806246896,0
2,DEBIT,14074.949444030119,C7838882311,252318.64398871746,189351.67779057965,M4523062287,431076.4791465609,377141.16651760804,0
7,DEBIT,19857.0550960815,C3983515247,3676.52227721349,421572.4325148727,M1899030355,444565.2678524292,10255.459660195587,0
2,TRANSFER,2716.633485969834,C2102704915,345860.05706734443,322106.50799480896,M6329530710,233924.59164602146,124687.89399794606,1
2,DEBIT,5567.157357838439,C4453564582,330671.3394723622,325362.19216690015,M5852878410,328722.1635887324,445333.3379459536,0
1,DEBIT,7952.063904393163,C9567103250,19200.43866317228,433410.7428442446,M8367742368,447533.3614681071,359265.65906112303,0
3,DEBIT,8494.380752922743,C5692253658,184125.05369756653,446986.52873125236,M5592068161,196475.38249567655,36484.16646284386,1
6,TRANSFER,8279.319397784362,C4351568554,489515.9203958337,459896.28588971816,M2422528830,480881.2391727344,410563.0522425899,1
8,PAYMENT,18161.458950875443,C3893526924,210368.2812843084,47424.59662657805,M7679360185,207893.0310345915,246517.5607701024,1
9,CASH_OUT,14309.249624890443,C6615797723,250972.70256592086,272063.00098155043,M8432081275,300541.3326966078,423391.5135844146,0
7,DEBIT,12197.313760405004,C4420978028,454965.0790798593,370254.7606091593,M5086415032,354902.35663618596,300369.8872251967,1
4,PAYMENT,6256.517085469363,C6293724714,358630.9379328782,378463.42256350693,M4340111803,475296.00653796917,340916.51601642935,1
6,DEBIT,16493.428646003766,C7543655769,291035.0655621118,303358.10098500195,M4173127793,122308.13702613303,496750.7801978541,1
5,TRANSFER,19105.70417855128,C6575192470,398902.3406705363,83393.66759183709,M2785737078,373065.4891193211,116167.77296200908,0
8,PAYMENT,16441.845822749507,C9876382646,432183.13322798663,398710.27697083214,M6281531215,260407.7930720411,311972.7873806942,1
1,TRANSFER,131.1455933103108,C5501522186,228444.03586863342,360055.66675747285,M6895294028,134278.57031032053,230160.69502869918,1
1,DEBIT,12764.3872666498,C6564838953,237554.1824659177,43067.885774518145,M7704473308,388303.41989819525,19725.97646134572,1
6,DEBIT,1117.5940906978044,C7542150241,193025.4678259179,231904.91233718814,M5872597913,276111.14008692326,7235.320751432517,1
2,TRANSFER,5226.383684641065,C7865913715,483353.0700092303,86988.69976090179,M4923215106,330486.9103248379,59614.28890892934,1
5,CASH_OUT,1284.5415369206567,C8099364720,348583.1271451752,168738.52285648594,M4213639355,161450.5342889505,324545.87026927405,0
1,TRANSFER,12115.529513692816,C5956046555,41611.53310403615,9040.546102842716,M5782283710,240636.9759138025,283581.5439566961,0
7,DEBIT,13763.139278502875,C5196319074,431479.81165650924,200164.93420537913,M2063281459,308677.1254940335,276714.7805818637,1
1,TRANSFER,2378.3039975115116,C9133101486,240279.97041813403,274938.46057810524,M8571997003,202455.407134922,15928.381264130043,1
4,CASH_OUT,7738.393772595092,C5280216899,34376.95321124373,309791.2964135434,M6953494360,99186.26992385066,234651.49818000352,1
9,TRANSFER,9179.106528215287,C4008331659,274858.6275816555,331745.172564355,M6143109859,480820.246157652,462311.4089212643,0
1,CASH_OUT,7444.15513304224,C8604012901,208582.13948785103,418145.65655123,M7986445657,255733.7700213087,198795.9346553233,0
4,CASH_OUT,2508.3975096553418,C6743671947,438874.7024313124,107731.45363786502,M3941078321,366960.1851438503,312461.23489422817,0
6,TRANSFER,8437.061024730761,C3275104164,101997.30180469369,60240.911219233974,M5833735673,205523.59677802905,389909.3378115718,0
6,TRANSFER,15048.44315138752,C8440551732,413232.3047460915,425768.58594896283,M9667502633,177565.88201285817,391962.6395709438,1
8,PAYMENT,1513.0525242117837,C5188366092,278844.3455927264,78306.40744632494,M3073302637,203582.1492335625,259640.04119763567,1
1,DEBIT,1695.5822802298787,C4578585468,27305.151606734522,487380.0406680977,M6716671299,204598.3218928249,428975.97270116815,1
7,CASH_OUT,7159.948707536086,C6596417589,485922.6506627423,421269.1146993185,M4409746031,272090.0579709768,195689.04668187347,1
1,PAYMENT,18840.341661216607,C5151289971,256307.62205159996,250438.30294479957,M9544152982,271734.9349906816,444346.60739239916,0
7,TRANSFER,13404.59566978599,C7992720131,145438.42711579124,490710.7124610126,M3916962900,248576.90794143584,120113.58319777265,1
3,DEBIT,13605.53213778404,C3903848966,234703.42099462904,48688.3645540021,M1123851075,67392.89245871904,140108.20349528553,0
8,PAYMENT,7302.207817673513,C6614548601,428928.8917587445,151532.8805875508,M2452300222,248037.73925026556,26560.31209950055,0
3,CASH_OUT,11913.849745049914,C7659225576,152451.56219253174,319112.2075203057,M2126591098,84551.95021032574,397790.9182711414,1
1,PAYMENT,301.6105621520932,C8798670232,96338.19824335015,175003.43423658938,M8897963384,63067.89314788258,208527.6181163528,0
8,CASH_OUT,12758.31132354989,C7299549212,64535.62346544073,464186.2759903959,M1138827363,466322.85867058387,114558.30695569952,0
3,TRANSFER,18274.41025676711,C9919456608,148929.6991951056,32813.044088908784,M3435799243,302475.00657385215,115895.13880828983,1
2,DEBIT,12290.212020061901,C5557409826,390024.0435200217,274705.9160304823,M7705093093,329745.02906229213,450699.9706146166,0
1,DEBIT,17486.602009980266,C7439457115,235813.18259763083,295433.13369755726,M3041385405,200896.83516668188,416958.30023051845,0
3,DEBIT,14507.063803775267,C1456715202,113740.80184676999,326364.06188861205,M4395613875,454490.4459574321,276765.44267859164,1
2,TRANSFER,2499.112486433436,C9336738803,83092.49980487459,127833.11166590721,M2333918138,318965.24478983274,308055.40020786057,0
2,CASH_OUT,18058.82081498825,C4748025004,166364.73825518956,182283.21375993223,M3967613532,384584.9347617937,237162.7852751455,0
6,TRANSFER,1422.2325026799201,C9590735717,469962.1864428544,421840.26483248884,M7030771610,184281.2345138569,195833.27143940443,1
1,DEBIT,10725.9527037005,C7931988986,171513.3562950122,97471.38448507992,M9054658255,480005.9404095627,457738.44060916576,0
2,TRANSFER,2928.5287634898077,C7250822975,494062.0379773177,413433.923586681,M7079497852,410230.6450791575,62806.35176015104,1
6,TRANSFER,332.9615535449909,C8432408582,242615.2278826781,281327.7114513712,M7024877628,426974.2315072718,209223.39485811398,0
3,TRANSFER,8498.481776540017,C5876314448,89581.95914507544,381093.75559704105,M9745443593,86097.13371287714,172280.95399393767,0
4,CASH_OUT,5971.310082317709,C6143821296,445570.0458967547,356803.6831317358,M7662101309,135481.60393560978,249075.3601255742,1
1,PAYMENT,9771.4098265723,C1775319881,230177.68656741345,103755.7476924395,M4043761028,142813.29984178854,228815.93727258753,1
8,PAYMENT,11586.27774601756,C6422269880,354835.6717522622,284406.3682169364,M5786475461,135454.61162343557,259444.7658255407,0
7,TRANSFER,970.4075389480524,C1477637937,491855.7916045759,433861.5764025462,M2037674682,427704.08105214394,69959.48861349704,1
7,PAYMENT,2547.765572962538,C9023726042,25087.675159987,216058.11840096468,M1845072515,15942.397604296055,256570.75075663853,0
3,PAYMENT,11216.983689363464,C1698095339,48347.27989378357,483295.38511165837,M9031286305,38049.99449038715,121209.40694360544,1
3,TRANSFER,6929.030328135898,C3901771451,360228.3707313781,226107.55005085902,M3061971474,136957.43531495187,92165.67449409563,0
2,TRANSFER,14610.552402234016,C5458546691,140912.501647736,71392.81833394234,M7405545432,99936.48732472182,32417.109393095612,0
1,DEBIT,13080.6038069796,C3662744707,92150.69847504953,194717.3400388366,M5027569744,115929.80694142419,381326.27937807044,0
7,PAYMENT,16927.526823499145,C6218026755,19680.93990986475,475851.2031952686,M9981857501,398971.59462665,213720.96042827997,0
7,CASH_OUT,13880.607250717583,C1180234310,10923.355993100902,159860.4246699271,M9673697845,281563.2969460234,313321.84165587917,0
2,TRANSFER,8655.628440063947,C6856812209,387242.80155989545,434049.0799335314,M6149200665,2885.3306464839966,363796.67165237165,1
7,DEBIT,13492.035785649205,C1423459004,67216.713684775,440625.3408409449,M9514302592,214661.38285209762,339658.33265677677,1
8,CASH_OUT,5580.085367682828,C2092043671,233860.30798557543,175093.26216598053,M1242242007,203942.46342517948,235250.35954484114,0
1,PAYMENT,6195.6386256864325,C7571172595,302948.4075897415,41628.82902531606,M4729307310,56972.63472227177,193949.2644758649,0
9,DEBIT,15800.804682423786,C5932170104,214175.9002844231,362278.9545794091,M1007782634,338070.89430072857,187979.95482033186,1
7,TRANSFER,8983.748376391486,C6034071195,13553.326168116553,155756.149506993,M2462183305,351048.59418974555,320024.39846502815,1
3,CASH_OUT,15987.768776315215,C3249117222,391750.75129395444,391461.8071287862,M3248594039,360446.6095260488,247397.1774709367,1
